ID,ParkID,DisplayNumber,VendingType,CellsTotal,FreeCellsCount,SerialNumber,IMEI,Status,Firmware,HasWiFi,WiFiEnabled,HasDisplay,UseSwallowButton,MNO,ICCID,RAT,Volume,PlacementStatus,LocationID,LocationLatitude,LocationLongitude,City,LocationOpenTime,LocationCloseTime,LocationCreatedAt,TariffName,FranchiseeName,ManagedBy,OwnedBy,Reward,RSSI,Color,BeaconMac,Active,Hidden,Address,PlaceName,CreatedAt,UpdatedAt,DeletedAt,Disconnections
5e45e172-593e-4770-b3fa-ec7be0e19040,a39051bc174c420fad2137e1241e0d9c,95420,relink,6,0,YAGT062512000189,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:21:09+07:00,2026-08-14T15:35:19+07:00,,[]
5e69cc23-62a2-4abc-ad53-1ec1ae387408,a39051bc174c420fad2137e1241e0d9c,95842,relink,6,0,YAGT062512000611,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:22:56+07:00,2026-08-14T15:35:19+07:00,,[]
5ec72ff0-8928-4534-8e71-e9687f2d2e9d,a39051bc174c420fad2137e1241e0d9c,96495,relink,6,0,YAGT062512001266,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:25:41+07:00,2026-08-14T15:35:19+07:00,,[]
5ecbeeb6-61ce-450f-875f-4895d72cb156,a39051bc174c420fad2137e1241e0d9c,95582,relink,6,0,YAGT062512000351,,not_responding,,false,false,false,false,,,,0,undefined,43876972-6934-47bb-8c2b-bbc679ff754d,4.652190208435059,-74.06551361083984,,10:00,20:00,2026-07-23T10:23:01+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"64th Street, 15-26",La celda del monje Sexshop ,2026-08-14T07:47:55+07:00,2026-08-23T08:16:55+07:00,,"[{""disconnection_time"":""2026-08-23T04:16:55.726073+03:00""},{""connection_time"":""2026-08-22T22:53:01.873348+03:00"",""disconnection_time"":""2026-08-22T22:07:55.826996+03:00"",""duration"":""00:45:06""},{""connection_time"":""2026-08-22T21:59:57.167157+03:00"",""disconnection_time"":""2026-08-22T21:58:56.388752+03:00"",""duration"":""00:01:01""},{""connection_time"":""2026-08-22T18:39:02.4262+03:00"",""disconnection_time"":""2026-08-22T04:17:55.722185+03:00"",""duration"":""14:21:07""},{""connection_time"":""2026-08-22T00:18:01.462107+03:00"",""disconnection_time"":""2026-08-21T04:58:55.74412+03:00"",""duration"":""19:19:06""},{""connection_time"":""2026-08-20T18:15:01.467347+03:00"",""disconnection_time"":""2026-08-20T04:15:55.741096+03:00"",""duration"":""13:59:06""},{""connection_time"":""2026-08-19T18:16:02.431525+03:00"",""disconnection_time"":""2026-08-15T04:39:55.707053+03:00"",""duration"":""109:36:07""},{""connection_time"":""2026-08-14T18:17:01.56028+03:00"",""disconnection_time"":""2026-08-14T03:47:55.7211+03:00"",""duration"":""14:29:06""},{""connection_time"":""2026-08-13T18:19:01.897886+03:00"",""disconnection_time"":""2026-08-13T04:06:55.699264+03:00"",""duration"":""14:12:06""},{""connection_time"":""2026-08-13T01:45:01.852095+03:00"",""disconnection_time"":""2026-08-13T01:41:55.703566+03:00"",""duration"":""00:03:06""},{""connection_time"":""2026-08-12T21:14:01.654421+03:00"",""disconnection_time"":""2026-08-12T21:12:55.729966+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-12T17:59:01.804491+03:00"",""disconnection_time"":""2026-08-12T04:00:55.706964+03:00"",""duration"":""13:58:06""},{""connection_time"":""2026-08-12T02:09:01.984329+03:00"",""disconnection_time"":""2026-08-12T02:07:55.715901+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-12T02:06:07.804232+03:00"",""disconnection_time"":""2026-08-12T02:04:55.800844+03:00"",""duration"":""00:01:12""},{""connection_time"":""2026-08-12T01:39:02.277101+03:00"",""disconnection_time"":""2026-08-12T01:36:55.713228+03:00"",""duration"":""00:02:07""},{""connection_time"":""2026-08-12T01:09:01.366468+03:00"",""disconnection_time"":""2026-08-12T01:07:55.721524+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-11T21:45:01.856222+03:00"",""disconnection_time"":""2026-08-11T21:42:55.700643+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-11T19:47:02.056744+03:00"",""disconnection_time"":""2026-08-11T04:25:55.713369+03:00"",""duration"":""15:21:06""},{""connection_time"":""2026-08-10T21:00:02.690225+03:00"",""disconnection_time"":""2026-08-10T20:58:55.696442+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-10T20:55:02.206658+03:00"",""disconnection_time"":""2026-08-10T20:49:55.700683+03:00"",""duration"":""00:05:07""}]"
5edc81cd-be1b-47b5-b914-e4c3f80a1684,a39051bc174c420fad2137e1241e0d9c,96154,relink,6,0,YAGT062512000923,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:24:15+07:00,2026-08-14T15:35:19+07:00,,[]
5f6a7a9a-9ac5-45f6-b412-1499cbcc68ee,a39051bc174c420fad2137e1241e0d9c,96009,relink,6,0,YAGT062512000778,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:23:39+07:00,2026-08-14T15:35:19+07:00,,[]
5f6e9885-05ff-445a-b14a-44837eaa9d61,a39051bc174c420fad2137e1241e0d9c,95881,relink,6,2,YAGT062512000650,,ok,,false,false,false,false,,,,0,undefined,5c0fbab9-c5ec-45e6-8110-b58ccbe257b2,4.7111711502075195,-74.05865478515625,,08:00,20:00,2026-08-19T12:42:32+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Suba, Canodromo, Cll 127b bis #50a-32",Wager s.a.s,0001-01-01T07:00:00+07:00,2026-08-24T12:19:59+07:00,,"[{""connection_time"":""2026-08-24T08:19:59.885144+03:00"",""disconnection_time"":""2026-08-24T08:18:55.731402+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-24T07:50:02.365537+03:00"",""disconnection_time"":""2026-08-24T07:46:55.705114+03:00"",""duration"":""00:03:07""},{""connection_time"":""2026-08-24T06:05:05.568553+03:00"",""disconnection_time"":""2026-08-24T06:02:55.799082+03:00"",""duration"":""00:02:10""},{""connection_time"":""2026-08-23T09:35:00.138737+03:00"",""disconnection_time"":""2026-08-23T09:33:55.748542+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-23T06:18:01.191567+03:00"",""disconnection_time"":""2026-08-23T06:16:55.720536+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-22T22:40:01.972584+03:00"",""disconnection_time"":""2026-08-22T22:38:55.714369+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-22T22:27:00.095047+03:00"",""disconnection_time"":""2026-08-22T22:07:55.74524+03:00"",""duration"":""00:19:04""},{""connection_time"":""2026-08-22T21:25:03.115631+03:00"",""disconnection_time"":""2026-08-22T21:23:55.726764+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-22T10:32:57.845328+03:00"",""disconnection_time"":""2026-08-22T10:31:55.763559+03:00"",""duration"":""00:01:02""},{""connection_time"":""2026-08-22T02:49:02.66319+03:00"",""disconnection_time"":""2026-08-22T02:45:55.743131+03:00"",""duration"":""00:03:07""},{""connection_time"":""2026-08-21T21:34:00.477398+03:00"",""disconnection_time"":""2026-08-21T21:32:55.717893+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-21T17:20:03.556247+03:00"",""disconnection_time"":""2026-08-21T17:18:55.750291+03:00"",""duration"":""00:01:08""},{""connection_time"":""2026-08-21T15:44:02.172177+03:00"",""disconnection_time"":""2026-08-21T15:40:55.756055+03:00"",""duration"":""00:03:06""},{""connection_time"":""2026-08-21T05:47:01.050751+03:00"",""disconnection_time"":""2026-08-21T05:42:55.724149+03:00"",""duration"":""00:04:05""},{""connection_time"":""2026-08-21T03:19:01.736341+03:00"",""disconnection_time"":""2026-08-21T03:16:55.750659+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-21T01:37:14.493617+03:00"",""disconnection_time"":""2026-08-21T01:33:55.74471+03:00"",""duration"":""00:03:19""},{""connection_time"":""2026-08-20T14:35:59.611982+03:00"",""disconnection_time"":""2026-08-20T14:34:55.74675+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-20T14:33:01.693238+03:00"",""disconnection_time"":""2026-08-20T14:31:55.729493+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-20T07:12:02.634941+03:00"",""disconnection_time"":""2026-08-20T07:09:55.737678+03:00"",""duration"":""00:02:07""},{""connection_time"":""2026-08-20T04:30:02.410952+03:00"",""disconnection_time"":""2026-08-20T04:27:55.738877+03:00"",""duration"":""00:02:07""}]"
5ffb2967-55b0-4b2f-900b-4e6d1b250de6,a39051bc174c420fad2137e1241e0d9c,95289,relink,6,0,YAGT062512000058,,not_responding,,false,false,false,false,,,,,undefined,e1709205-0af9-4ba2-935d-22046e6ee94d,4.646903991699219,-74.06293487548828,Богота,13:00,22:00,2026-06-27T15:06:43+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Cr 9a 60 67",Hotdog Express,2026-08-14T09:42:55+07:00,2026-08-23T09:43:55+07:00,,"[{""disconnection_time"":""2026-08-23T05:43:55.747653+03:00""},{""connection_time"":""2026-08-22T21:38:01.83554+03:00"",""disconnection_time"":""2026-08-22T06:18:55.748687+03:00"",""duration"":""15:19:06""},{""connection_time"":""2026-08-22T02:17:00.758912+03:00"",""disconnection_time"":""2026-08-22T02:15:55.706959+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-21T21:12:03.075338+03:00"",""disconnection_time"":""2026-08-21T06:35:55.765082+03:00"",""duration"":""14:36:07""},{""connection_time"":""2026-08-20T23:51:02.615394+03:00"",""disconnection_time"":""2026-08-20T23:49:55.703274+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-20T21:38:01.267978+03:00"",""disconnection_time"":""2026-08-20T05:51:55.735496+03:00"",""duration"":""15:46:06""},{""connection_time"":""2026-08-19T21:48:01.133009+03:00"",""disconnection_time"":""2026-08-19T06:16:55.740467+03:00"",""duration"":""15:31:05""},{""connection_time"":""2026-08-19T00:33:00.990869+03:00"",""disconnection_time"":""2026-08-19T00:29:55.728954+03:00"",""duration"":""00:03:05""},{""connection_time"":""2026-08-18T22:14:02.179288+03:00"",""disconnection_time"":""2026-08-18T22:11:55.731296+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-18T21:06:01.796616+03:00"",""disconnection_time"":""2026-08-16T05:25:55.723671+03:00"",""duration"":""63:40:06""},{""connection_time"":""2026-08-15T21:34:02.780491+03:00"",""disconnection_time"":""2026-08-15T06:22:55.703829+03:00"",""duration"":""15:11:07""},{""connection_time"":""2026-08-14T21:08:01.634521+03:00"",""disconnection_time"":""2026-08-14T05:42:55.70338+03:00"",""duration"":""15:25:06""},{""connection_time"":""2026-08-13T21:31:01.979522+03:00"",""disconnection_time"":""2026-08-13T06:20:55.705015+03:00"",""duration"":""15:10:06""},{""connection_time"":""2026-08-12T21:22:01.781342+03:00"",""disconnection_time"":""2026-08-12T06:09:55.703695+03:00"",""duration"":""15:12:06""},{""connection_time"":""2026-08-11T22:00:02.784681+03:00"",""disconnection_time"":""2026-08-11T06:16:55.704562+03:00"",""duration"":""15:43:07""},{""connection_time"":""2026-08-10T21:17:01.174298+03:00"",""disconnection_time"":""2026-08-09T05:33:55.705956+03:00"",""duration"":""39:43:05""},{""connection_time"":""2026-08-08T22:59:01.979137+03:00"",""disconnection_time"":""2026-08-08T22:57:55.703491+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-08T21:29:01.624284+03:00"",""disconnection_time"":""2026-08-07T22:51:55.729848+03:00"",""duration"":""22:37:06""},{""connection_time"":""2026-08-07T21:44:03.086199+03:00"",""disconnection_time"":""2026-08-07T06:41:55.698501+03:00"",""duration"":""15:02:07""},{""connection_time"":""2026-08-07T02:05:01.982705+03:00"",""disconnection_time"":""2026-08-07T02:03:55.701059+03:00"",""duration"":""00:01:06""}]"
6041def1-dbac-47ce-bd53-233411df0a69,a39051bc174c420fad2137e1241e0d9c,95892,relink,6,0,YAGT062512000661,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:23:09+07:00,2026-08-14T15:35:19+07:00,,[]
60880607-1c50-48e3-a255-77bc07b76a8d,a39051bc174c420fad2137e1241e0d9c,96608,relink,6,0,YAGT062512001381,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:26:10+07:00,2026-08-14T15:35:19+07:00,,[]
60d8efd8-92cc-4209-8122-caa49cf88b6b,a39051bc174c420fad2137e1241e0d9c,95286,relink,6,0,YAGT062512000055,,not_responding,RL3.TM.06.T26,false,false,false,false,,89577321112602923126,4g,0,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-14T09:55:55+07:00,2026-08-14T15:35:19+07:00,,"[{""disconnection_time"":""2026-08-14T05:55:55.71366+03:00""},{""connection_time"":""2026-08-12T23:57:12.676732+03:00"",""disconnection_time"":""2026-08-06T02:08:55.68778+03:00"",""duration"":""165:48:17""},{""connection_time"":""2026-08-06T00:34:03.102402+03:00"",""disconnection_time"":""2026-08-05T23:47:55.704447+03:00"",""duration"":""00:46:07""}]"
60f2b6e5-1efe-42b4-b7a3-58abe7fddad2,a39051bc174c420fad2137e1241e0d9c,95727,relink,6,0,YAGT062512000496,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:22:27+07:00,2026-08-14T15:35:19+07:00,,[]
61367eb4-1bf1-4acd-898d-1d5192d81176,a39051bc174c420fad2137e1241e0d9c,96188,relink,6,0,YAGT062512000958,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:24:24+07:00,2026-08-14T15:35:19+07:00,,[]
613790c7-ecb8-4a49-baf2-0f5f5132d53e,a39051bc174c420fad2137e1241e0d9c,95719,relink,6,0,YAGT062512000488,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:22:25+07:00,2026-08-14T15:35:19+07:00,,[]
61395077-8230-43a0-abfc-37969291e527,a39051bc174c420fad2137e1241e0d9c,95359,relink,6,0,YAGT062512000128,,not_responding,RL3.TM.06.T26,false,false,false,false,,89577321112602649556,4g,,undefined,33212401-be48-49e1-b528-8c73935ca939,4.726647853851318,-74.06104278564453,Богота,08:00,18:00,2026-05-19T00:15:33+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,Calle 138 # 55-53 Local 08,El Granjero ,2026-08-14T07:33:02+07:00,2026-08-24T07:42:55+07:00,,"[{""disconnection_time"":""2026-08-24T03:42:55.730303+03:00""},{""connection_time"":""2026-08-23T20:55:02.40716+03:00"",""disconnection_time"":""2026-08-23T20:51:55.752668+03:00"",""duration"":""00:03:07""},{""connection_time"":""2026-08-22T22:52:04.748196+03:00"",""disconnection_time"":""2026-08-22T22:07:56.498763+03:00"",""duration"":""00:44:08""},{""connection_time"":""2026-08-21T17:20:02.497179+03:00"",""disconnection_time"":""2026-08-21T17:18:55.752765+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-19T21:40:04.650639+03:00"",""disconnection_time"":""2026-08-19T21:38:55.731028+03:00"",""duration"":""00:01:09""},{""connection_time"":""2026-08-19T21:37:05.182714+03:00"",""disconnection_time"":""2026-08-19T21:35:55.719651+03:00"",""duration"":""00:01:09""},{""connection_time"":""2026-08-18T07:26:01.410834+03:00"",""disconnection_time"":""2026-08-18T07:24:55.717138+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-15T05:19:01.590182+03:00"",""disconnection_time"":""2026-08-15T05:16:55.70723+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-15T04:18:02.059623+03:00"",""disconnection_time"":""2026-08-15T04:14:55.711378+03:00"",""duration"":""00:03:06""},{""connection_time"":""2026-08-14T23:25:01.223917+03:00"",""disconnection_time"":""2026-08-14T23:16:55.746533+03:00"",""duration"":""00:08:05""},{""connection_time"":""2026-08-14T03:33:02.309112+03:00"",""disconnection_time"":""2026-08-14T03:30:55.680185+03:00"",""duration"":""00:02:07""},{""connection_time"":""2026-08-14T00:09:03.321838+03:00"",""disconnection_time"":""2026-08-14T00:05:55.676964+03:00"",""duration"":""00:03:08""},{""connection_time"":""2026-08-12T02:09:02.082134+03:00"",""disconnection_time"":""2026-08-12T02:07:55.709104+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-12T02:06:04.618004+03:00"",""disconnection_time"":""2026-08-12T02:04:55.686143+03:00"",""duration"":""00:01:09""},{""connection_time"":""2026-08-11T11:56:01.742615+03:00"",""disconnection_time"":""2026-08-11T11:53:55.914144+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-11T03:26:01.815506+03:00"",""disconnection_time"":""2026-08-11T00:54:55.832016+03:00"",""duration"":""02:31:06""},{""connection_time"":""2026-08-09T02:55:01.709484+03:00"",""disconnection_time"":""2026-08-09T02:52:55.720409+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-07T03:48:01.447114+03:00"",""disconnection_time"":""2026-08-07T03:46:55.697048+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-07T02:05:01.687762+03:00"",""disconnection_time"":""2026-08-07T02:03:55.830696+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-06T13:16:01.90316+03:00"",""disconnection_time"":""2026-08-06T13:14:55.715871+03:00"",""duration"":""00:01:06""}]"
61488957-8b41-4b17-a54a-ce5739d1707a,a39051bc174c420fad2137e1241e0d9c,96588,relink,6,0,YAGT062512001361,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:26:05+07:00,2026-08-14T15:35:19+07:00,,[]
61541ceb-30e4-42de-b17f-abe50190f951,a39051bc174c420fad2137e1241e0d9c,95550,relink,6,0,YAGT062512000319,,not_responding,,false,false,false,false,,,,,undefined,d980ca0b-12f6-4453-bd36-75cdcbb4159c,4.68956995010376,-74.04617309570312,Богота,10:00,19:00,2026-07-15T09:53:12+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Calle 105A, 14-92",Mc Phone Usaquen ,2026-08-13T17:21:42+07:00,2026-08-14T15:35:19+07:00,,[]
61a8abe8-f9cb-4ae0-9a82-99e60db30d88,a39051bc174c420fad2137e1241e0d9c,95547,relink,6,0,YAGT062512000316,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:21:41+07:00,2026-08-14T15:35:19+07:00,,[]
61b890af-4e13-4525-93d4-e5f6e71ce597,a39051bc174c420fad2137e1241e0d9c,95601,relink,6,0,YAGT062512000370,,not_responding,RL3.TM.06.T26,false,false,false,false,,89577321112602890457,4g,0,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,0001-01-01T07:00:00+07:00,2026-08-21T20:59:35+07:00,,"[{""disconnection_time"":""2026-08-04T21:51:55.698767+03:00""},{""connection_time"":""2026-08-04T16:13:01.038461+03:00"",""disconnection_time"":""2026-07-30T23:29:55.684696+03:00"",""duration"":""112:43:05""}]"
61c459dd-e0b1-4610-a0bd-11cdc81ab283,a39051bc174c420fad2137e1241e0d9c,96262,relink,6,2,YAGT062512001033,,ok,RL3.TM.06.T26,false,false,false,false,,89577321112602923340,4g,0,undefined,f35776e2-6254-46ca-a501-83e52c13cf72,4.683356761932373,-74.06039428710938,,00:00,21:00,2026-08-06T22:45:52+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Cra 47 #94a-25 LC 11",Zabora,2026-08-13T17:24:42+07:00,2026-08-24T22:52:01+07:00,,"[{""connection_time"":""2026-08-24T18:52:01.17495+03:00"",""disconnection_time"":""2026-08-07T04:31:55.695945+03:00"",""duration"":""422:20:05""},{""connection_time"":""2026-08-07T02:05:01.34763+03:00"",""disconnection_time"":""2026-08-07T02:03:55.697317+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-06T19:22:01.781075+03:00"",""disconnection_time"":""2026-08-06T03:54:55.70062+03:00"",""duration"":""15:27:06""}]"
